;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;74.6;42.48;13467111;4705485;;74.6;42.48;74.6;42.48;Сокулукский район;/icon/Mo04.png;482__Altyn-Tor.txt;;;;Чуйская область;;42.48;Бесперспективное. <br>Выс. 3125м. <br>Поиски с поверхности 1937-38гг, съемка и поиски м-ба 1:10000  1951-53гг (канавы,  бороздовые пробы)<br><br>На 01.01.1938г кат Р2:  Мо- 15т <br><br>Мо - 0.40-0.44%,  макс. -1.58%  <br><br>Мелкий линейный штокверк из 50 крутопадающих параллельных молибденит-кварцевых жил (2.5мх0.1м) в экзоконтакте гранитов О3  среди филлитов О2.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;74.6;42.3;13467015;4685120;4;74.6;42.3;74.6;42.3;Жумгальский район;/icon/Mo04.png;483__Suek II.txt;;;;Нарынская область;;42.3;Бесперспективное.<br>Поиски с поверхности м-ба 1:50000  1983-86гг (канавы,  траншеи, бороздовые пробы). <br><br>На 01.01.1986г кат Р2:  Мо- 1.2тыс.т  <br><br>Мо - 0.12%,  макс. -0.2%  <br><br>Кварц-молибденитовый штокверк в эндо- и экзоконтакте штока сиенитов Р1, прорывающего конгломераты О2. Штокверк - 50х2м.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;78.07;42.12;13753628;4669233;4;78.07;42.12;78.07;42.12;Джети-Огузский район;/icon/Mo04.png;484__Kashkatorskoe.txt;;;;Иссык-Кульская область;;42.12;Бесперспективное. <br>Выс. 3600-3800м, неосвоенный район. <br>Поиски на поверхности  1954-59гг, единичные линейно-точечные пробы. <br><br>На 01.01.1995г кат Р2:  Мо- 5.5т <br><br>Мо - 0.02-0.17%,  ср. -0.1%  <br><br>Грейзенизированная дайка аплитов (40х8м) с кварц-молибденитовой минерализацией.
;Молибден;Редкие металлы;Металлы;Рудные;Коренное месторождение;86;Среднее;2;;79.05;42.53;13832759;4718919;;79.05;42.53;79.05;42.53;Ак-Суйский район;/icon/Mo04.png;485__Koksaiskoe.txt;;;;Иссык-Кульская область;;42.53;Перспективное месторождение, не изученое с поверхности и на глубину. <br>Выс. 3100м, освоенный район. <br>Поиски с поверхности, канавы, бороздовые пробы <br><br>На 01.01.1995г кат Р2:  Мо- 67.5тыс.т  <br>Мо - 0.03-0.5%,  ср. -0.05%  <br><br>Молибденит-порфировый штокверк (400х250х500м) в гранитоидах О1-2.
;Молибден;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Жилы;0;;79.2;42.37;13845911;4702853;4;79.16;42.37;79.16;42.37;Ак-Суйский район;/icon/Mo04.png;486__Shtokverkovoe (Jilnoe 3).txt;;;;Иссык-Кульская область;;42.38;1985-92гг - поисково-оценочные работы (штольни - 400м, горизонтальные и наклонные скважины)  <br>Условия благоприятные,  ЮЗ фланг месторождения Кенсу. Перспективно на глубину. <br><br>Р1 на глуб. 200м Mo - 2.66тыс.т <br>Р1 на глуб. 100м <br>Au - 0.038г (2.8г/т) <br>Мо - 0.076% Au - 2.8г/т  <br><br>В сиенитах, монцонитах - жильная рудная зона (200-540х100-200м), 8 молибденовых рудных тел мощности 0.7-1.86м и 2 золоторудных тела мощности 0.5м на верхних горизонтах.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;70.85;41.57;13153804;4611915;4;70.85;41.57;70.85;41.57;Ала-Букинский район;/icon/Mo04.png;487__Suuktor.txt;165;;;Джалал-Абадская область;;41.57;Самостоятельных перспектив не имеет. <br>Выс.3200м. <br>Поиски с поверхности при съемке м-ба 1:50000,  1967г (канавы,  бороздовые пробы).<br><br>Прогнозные ресурсы не подсчитывались<br><br>Мо - 0.05-0.1%<br>WO3 - 0.04%<br><br>скарновые тела (100-150мх1-20м) в известняках D3 на контакте с гранодиоритами С2.
;Молибден;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;71.13;41.98;13179529;4657107;4;71.13;41.98;71.13;41.98;Чаткальский район;/icon/Mo04.png;488__Sredne-Sandalashskoe.txt;44;;;Джалал-Абадская область;;41.98;Перспективный объект, не изученный на глубину. <br>Выс. 2700-3000м. <br>Поиски с поверхности 1935г,  1965-66гг (канавы, пробы  бороздовые). <br><br>На 01.01.1967г С2 на 1м углубки:  Мо - 2.2тыс.т  <br><br>Жилы: Мо - 0.05-0.15% <br>Штокверки: <br>Мо (ср.) - 0.14% <br>WO3-0.008-0.38% <br>Cu - 0.02-0.2%<br>Sb - до 0.065% <br><br>5 жил (9.5-230мх0.3-3.95м) и 2 штокверка (15х10м) в экзоконтакте гранодиоритов С2, прорывающих песчано-карбонатные толщи С1-2.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;71.08;41.92;13175045;4649889;;71.08;41.92;71.08;41.92;Чаткальский район;/icon/Mo04.png;489__Molibdenovoe.txt;47;;;Джалал-Абадская область;;41.92;Перспективный неизученный объект. Выс. 3000м. <br>Поиски с поверхности 1966г (фрагментарное опробование по профилю). <br><br>Нет сведений <br><br>Мо - 0.023% W - до 0.03% Cu - 0.4%  В эндоконтакте гранодиоритов С2 - зона сульфидизации шириной 300-2000м. В единичном пересечении - рудное тело мощность  - 26.6м.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;73.43;41.77;13369723;4626989;;73.43;41.77;73.43;41.77;Токтогульский район;/icon/Mo04.png;490__Uch-Chek.txt;;;;Джалал-Абадская область;;41.77;Бесперспективное. <br>Выс. 1000м, освоенный район. <br>Разведочные работы с поверхности 1940-1941гг, бороздовые пробы. <br>Нет сведений  <br><br>Мо - 0.05% <br><br>Мелкие (3х0.2м) флюорит-молибденит-кварцевые жилы и гнезда в гранитах О3.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;76.37;41.6;13613939;4608193;;76.37;41.6;76.37;41.6;Тянь-Шаньский район;/icon/Mo04.png;491__Kugandatorskoe.txt;;;;Нарынская область;;41.6;Бесперспективное. <br>Выс. 3600-3800м. <br>Поисковые работы с поверхности 1941-1942гг, 1976-81гг(канавы, штольни, бороздовые пробы). <br><br>На 01.01.1942г <br>Кат С2:  Мо - 2.62т  <br><br>Мо - 0.019% <br>Cu - до 4.43% <br>Au - 0.2-11.2г/т  <br><br>Пластообразные молибденит-полисульфидные тела (1.5-108мх0.2-2.31м) в экзоскарнах среди вендских пород, прорванных гранитоидами С2.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;77.15;41.68;13679017;4618780;4;77.15;41.68;77.15;41.68;Тонский район;/icon/Mo04.png;492__Yuntor-Guntor.txt;;;;Иссык-Кульская область;;41.68;Самостоятельных перспектив не имеет. <br>Выс. 3300-3800м, освоенный район. <br>Поиски с поверхности 1957-59гг, 1977-84гг (канавы, пробы бороздовые,  площадное литохимическое опробование). <br><br>На 01.01.1995г кат Р2:  <br>Мо - 2.18тыс.т <br>Cu - 6.75тыс.т <br><br>Мо - 0.02-0.05%,  макс. - 0.01-0.095% <br>Cu - до 1.0% <br>Co > 0.01%  <br><br>17 гнезд (1-3х1.5) и 1 штокверк (50х25м) в грейзенизированных гранитоидах О1-2.
;Молибден;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;71.15;41.25;13177269;4575573;;71.15;41.25;71.15;41.25;Ала-Букинский район;/icon/Mo04.png;493__Autsai.txt;;;;Джалал-Абадская область;;41.25;Перспективное месторождение, не изученное с поверхности и на глубину. <br>Выс. 1600-2000м, хорошо освоенный район. <br>Поиски при съемке м-ба 1:50000  1985г (канавы, линейно-точечные пробы). <br><br>На 01.01.2000г кат Р2:  Мо - 6тыс.т  <br><br>Мо - 0.09% Bi - 0.2% <br>Ag - 120г/т <br>Cu - 1.0% <br>Pb - 1.0% <br>Sn - 0.04% <br><br>Жильные тела кварц-мусковитовых грейзенов (300-350м х0.5-10м) в гранитах Р2-Т среди вулканитов С2.
;Молибден;Редкие металлы;Металлы;Рудные;Коренное месторождение;87;Среднее;2;;74.22;41.28;13433384;4461363;4;74.23;41.28;74.23;41.28;Тогуз-Тороуский район;/icon/Mo04.png;494__Chon-Tash (molybdenum).txt;;;;Джалал-Абадская область;;40.28;Перспективное месторождение  в зоне влияния Макмальского ЗРК. <br>Выс. 2310-2800м. <br>Поиски с поверхности и на глубину 1978-94гг (канавы, шурфы, скважины, керновое,  бороздовое,  технологическое опробование). <br><br>На 1.01.1986г <br>Кат Р1:  <br>Мо - 30.6тыс.т (сред. - 0.5%) <br>Au - 9.2т) 1.5г/т  <br><br>на 01.01.1994г кат. С2 - Мо - 3.4тыс.т <br><br>Мо - 0.3% <br>Cu - 0.09 <br>Au - 0.1г/т <br>Ag - 2.3г/т <br>Re - до 5 г/т <br><br>Пластообразные залежи эндо- и экзоскарнов (140-320 х17.1-27.7м) в известняках С1-2,  прорванных штоком андезитовых порфиритов С3-Р.
;Молибден;Редкие металлы;Металлы;Рудные;Проявление;;;0;;72.6;39.9;13294742;4421262;;72.6;39.9;72.6;39.9;Ноокатский район;/icon/Mo04.png;495__Sai molibdenovyi.txt;;;;Ошская область;;39.9;Ледниковая зона (4700м), не освоенный район.<br>Поисковые работы с поверхности при геолсъемке м-ба 1:50000  1973-75гг <br><br>Прогнозные ресурсы не подсчитывались <br><br>Мо - до 0.6% <br>Bi - 0.03-2.6% <br>Au - до 0.7-10г/т  <br><br>Кварц молибденитовые и кварц-молибденит-арсенопиритовые жилы (20-40мх0.05-0.2м) в гранодиоритах Р1.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;72.32;42.68;13280068;4731117;4;72.32;42.68;72.32;42.68;Таласский район;/icon/Mow04.png;496__Joshinskoe.txt;;;;Таласская область;;42.68;Бесперспективное. Частично отработано. <br>Среднегорная зона (2200-2800м). <br>Поиски с поверхности 1935-1944гг (канавы, пробы бороздовые). <br><br>На 01.01.1942г кат. С1+С2: <br>Мо - 8.6т <br>WO3 - 24.4т <br><br>Мо - 0.03-0.19% <br>WO3 - 0.08-0.25%  <br><br>Грейзено-штокверковое трубообразное тело (14-32мх 70м) в зоне эндоконтакта гранитов (S),  прорывающих толщу R3.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;77.87;42.88;13734204;4753831;;77.87;42.88;77.87;42.88;Иссык-Кульский район;/icon/Mow04.png;497__Kuyran.txt;;;;Иссык-Кульская область;;42.88;Перспективное месторождение с богатыми рудами. <br>Высокогорная зона (3600-3950м), освоенный район. <br>Поиски с поверхности м-ба 1:50000  1968-1971гг (штуфные пробы). <br><br>На 01.01.1986г кат. Р2: Мо - 8.0т <br>Р3 -  Мо - 34т.т<br><br>Мо - до 1.2-9% <br>WO3 - до 0.18-1.32% <br>Bi - до 0.3% <br>Pb - 0.17-1.0%  <br><br>Кварцево-грейзеновые жилы (600-700х0.2-1м) с молибденит-полисульфидным оруденением в гранитах О3.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;77.88;42.88;13735565;4753878;;77.88;42.88;77.88;42.88;Иссык-Кульский район;/icon/Mow04.png;498__Uryukty-Vostochnyi.txt;;;;Иссык-Кульская область;;42.88;Самостоятельных перспектив не имеет. <br>Сближено с месторождением Куйран. <br><br>Поиски с поверхности м-ба 1:50000  1968-71гг  штуфные пробы <br><br>Нет сведений <br><br>Мо - до 1.2-9% <br>WO3 - до 0.18-1.32%  <br><br>Мелкие кварц-молибденит-полисульфидные жилы и прожилки (40-50мх0.1м) в гранитах О3  в составе рудоносной зоны 500х60м.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;88;Среднее;2;;71.9;42.3;13244356;4689699;;71.9;42.3;71.9;42.3;Бакай-Атинский район;/icon/Mow04.png;499__Keptash.txt;;;;Таласская область;;42.3;Перспективное, слабо освоенный район. <br>Поиски и поисково-оценочные работы 1963,  1966, 1983-85гг (канавы, шурфы, бороздовые пробы). <br><br>На 01.01.1987г кат. Р2:  <br>Мо - 27.5тыс.т <br>WO3 - 16.2тыс.т . <br><br>Мо - 0.17% <br>WO3 - 0.03%<br>BeO - 0.03% <br>Cu - 0.24%  <br><br>Грейзены и экзоскарны над штоком гранитов (S) в карбонатно-терригенной толще PZ1. Площадь метасоматитов - 800х400м,  размеры рудных тел - 30-200х5-20м.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;71.32;42.12;13195365;4671250;4;71.32;42.12;71.32;42.12;Чаткальский район;/icon/Mow04.png;500__Toyalmysh.txt;4;;;Джалал-Абадская область;;42.12;Объект с невыясненными перспективами. <br>Высокогорная зона (3500м). <br>Поисковые,  разведочные,  эксплуатационные (старательские) работы,  1935-41гг; съемка,  поиски,  ревизия с поверхности 1976г<br><br>По 130 жилам на глуб. 100м кат. Р2 (1976г):  Мо - 0.316тыс.т <br>WO3 - 0.42тыс.т . <br><br>Мо - 0.15% <br>WO3 - 0.2% <br>Au - до 0.5г/т <br>Bi - до 0.03% <br>Cu- 0.03-1.04% <br>Zn - до 0.4% <br><br>Штокверк (1.5км2) в апикальной части гранитов С2 из 250 кварц - вольфрамит-молибденит-полисульфидных жил (25-150мх0.05-0.3м).
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;73.68;42.43;13391653;4700693;;73.68;42.43;73.68;42.43;Жайыльский район;/icon/Mow04.png;501__Zaozernoe.txt;;;;Чуйская область;;42.43;Бесперспективное. <br>Выс. 4000м, плохо освоенный район. <br>Поиски с поверхности  1949-50гг,  единичные бороздовые пробы. <br><br>На 01.01.1995г  кат. Р1:  Мо - 146т <br><br>Мо - 0.15% <br>WO3 - до 0.57% <br>Cu- до 0.5% <br><br>Штокверк кварц-молибденит-полисульфидных прожилков (50х10-12м) в гранитах О1.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;89;Среднее;2;;78.88;42.25;13820504;4686797;4;78.88;42.25;78.88;42.25;Ак-Суйский район;/icon/Mow04.png;502__Molodezhnoe.txt;;;;Иссык-Кульская область;;42.25;Перспективное месторождение, требующее оценки на глубину. <br>Выс. 3300-3800м  <br>Поиски с поверхности  1979-83гг  (канавы, шурфы, бороздовые пробы). <br><br>На 01.01.1985г кат. Р2:  <br>Мо - 35.45тыс.т <br>WO3 - 19.6тыс.т . <br>Cu- 0.8тыс.т <br><br>На 01.01.1995г С2-<br>Мо-1.62тыс.т <br>WO3 - 0.86тыс.т . <br>Cu- 3тыс.т <br>Bi - 0.356тыс.т <br><br>Р2-<br>Мо- 4.13тыс.т <br>WO3 - 1.34тыс.т . <br>Cu- 12.6тыс.т <br>Bi - 1.0тыс.т . <br><br>Мо - 0.21% <br>WO3 - 0.06% <br>Bi - 0.08%  <br>Cu- 0.31%  <br><br>19 жилообразных (90-697м х0.7-5.5м)  штокверковых и скарновых тел в карбонатно-терригенных толщах С1, прорванных гранитами S и монцодиоритами С2-3.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;79.05;42.51;13832759;4718919;;79.05;42.51;79.05;42.51;Ак-Суйский район;/icon/Mow04.png;503__Vodopadnoe.txt;;;;Иссык-Кульская область;;42.53;Перспективное. <br>Выс. 3100м, освоенный район. <br>Поиски с поверхности. 1987-88гг (канавы, бороздовые пробы). <br><br>На  01.01.1995г кат. С2: <br><br>Мо - 1.7тыс.т <br>WO3 - 0.25тыс.т . <br><br>Р1- <br>Мо-11.88тыс.т <br>WO3 -12.65тыс.т . <br><br>Р2- <br>Мо- 9.0тыс.т <br><br>С1+Р1+Р2 -  <br>Мо - 22.6тыс.т . <br>WO3 - 12.9тыс.т <br><br>Мо - 0.12% <br>WO3 - 0.03%  <br><br>Молибденит-сиенит-полисульфидный штокверк (750х7 -160х400-500м) с серией рудных тел (40-260х1-22м) в гранодиоритах О2.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;79.2;42.43;13845636;4708409;;79.2;42.43;79.2;42.43;Ак-Суйский район;/icon/Mow04.png;504__Arpatektir.txt;;;;Иссык-Кульская область;;42.43;Мелкий объект, перспективный для старательской отработки. <br>Высокогорная зона (3600-3900м), слабо освоенный район,  геолсъемка 1:100000, борозд. опроб. <br><br>На 1.01.1992г кат. Р2:  <br>Мо - 4.2тыс.т <br>WO3 - 1.87тыс.т .<br>Cu - 5.16тыс.т <br><br>Мо - 0.1-0.9%  <br><br>Молибденит-кварцевые жилы (50-500мх0.2-0.6м) и минерализованные зоны в штокобразном массиве гранит-порфиров S1.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;70.28;41.57;13106520;4614347;;70.28;41.57;70.28;41.57;Чаткальский район;/icon/Mow04.png;505__Unkurtashskoe.txt;;;;Джалал-Абадская область;1;41.57;Перспективный объект,  не изученный на глубину. В<br>ыс. 1700-2300м, не освоенный район. <br>Поиски с поверхности и на глубину  1954-57гг (канавы, штольни, бороздовые пробы). <br><br>На 01.01.1957г кат. С2:  WO3 - 0.89тыс.т . <br><br>кат. Р1:  Мо - 10тыс.т <br>WO3 - 6-10тыс.т <br><br>Мо - 0.016% <br>WO3 - 0.1-1.93%  <br><br>Штокверк (700х400м) в гранодиоритах С3, содержащий мелкие (50-90х3.5-9м) слюдисто-кварцевые тела с вольфрамитом, молибденитом, шеелитом.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;76.32;41.65;13609686;4613682;;76.32;41.65;76.32;41.65;Ат-Башинский район;/icon/Mow04.png;506__Maloe Kashkasu.txt;;;;Нарынская область;;41.65;Самостоятельных перспектив не имеет. <br>Выс. 3500м.<br>Поиски 1942 г, геолсъемка м-ба 1:50000  1964г (канавы, штольни, борозд. опроб.). <br>Прогнозные ресурсы не подчитывались <br><br>Мо - 0.034% <br>WO3 - 0-0.43%  <br><br>скарновое тело (120х5-14м) среди известняков С в экзоконтакте массива гранитоидов С2.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;71.95;39.83;13238890;4415555;;71.95;39.83;71.95;39.83;Кадамжайский район;/icon/Mow04.png;507__Besh-Archa.txt;;;;Баткенская область;;39.83;Перспективное. <br>Предварительная разведка 1940-41гг (канавы, штольни, бороздовые пробы). <br>Возможно освоение в составе Меликсуйской группы W - месторождений. <br>Высокогорная зона, освоенный район. <br>1985 г  кат.  Р2  <br>WO3 - 28.35тыс.т (0.355) <br>В штокверке: Мо - 0.097% <br>WO3 - 0.02-0.45% <br>Bi - 0.42%  <br><br>В скарн. залежи: WO3 - 0.48-1.69% <br><br>Штокверковое скарновое  (200-300мх2м), рудные тела в гранитах (штокверк) Р1 и конгломератах (залежь скарнов) С3-Р1.
;Молибден, вольфрам;Редкие металлы;Металлы;Рудные;Проявление;;;0;;72.37;39.75;13274293;4405167;4;72.37;39.75;72.37;39.75;Кадамжайский район;/icon/Mow04.png;508__Kichikalai.txt;;;;Баткенская область;;39.75;Мелкий объект с невыясненными перспективами. <br>Выс. 3500-3800 м, не освоенный район. <br>Поиски с поверхности  м-б 1:50000  1983-87гг (канавы, бороздовые пробы) <br><br>На 01.01.1987г прогн. ресурсы по кат. Р3:  <br>WO3 - 20.4тыс.т . <br>Мо - 1.63тыс.т <br>Sn - 0.4тыс.т <br><br>Мо - до 0.1% <br>WO3 - до 1% <br>Bi - до 0.3% <br>Cu - до 1% <br>Ag - до 20г/т <br>Au - до 0.15г/т <br><br>Штокверкообразное тело с шеелит-полисульфидным оруденением в апикальной и надинтрузивной частях штока гранитоидов Р1, прорывающих песчаную толщу С2.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Крупное;1;;75.97;42.92;13578931;4754000;;75.97;42.92;75.97;42.92;Кеминский район;/icon/Be.png;509__Dostuk.txt;;;;Чуйская область;;42.92;Перспективное. <br>Выс. 2400м, освоенный район.<br>Поиски и оценка с поверхности  1961-65гг (канавы, бороздовые пробы). <br><br>На 01.01.1965г <br>кат.Р1: 1.62т.т/ 0.104% <br>кат.Р2: 7.0т.т/ 0.116% <br>ВеО - Р1+Р2 - 8.62тыс.т <br><br>BeO - 0.08-0.18% <br><br>11 линзовидных крутопадающих минерализованных зон (31-500мх0.1-13.5м) среди вулканитов D2,  несущие полисульфидно-берилл-фенакитовую минерализацию.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;75.98;42.9;13580313;4752164;;75.99;42.9;75.99;42.9;Кеминский район;/icon/Be.png;510__Kemin.txt;;;;Чуйская область;;42.9;Бесперспективное. <br>Выс. 2500м, хорошо освоенный район. <br>Геолсъемка м-ба 1:25000, поиски с поверхности, оценка на глубину  1959-65гг (канавы, керновые и бороздовые пробы). <br><br>На 01.01.1986г кат.С2: 464т ВеО <br><br>BeO - 0.01-2% <br>Pb - 0.02-5.33% <br>Cu - 0.02-1.15% <br><br>3 сближенных участка с фенакит-кварц-полевошпатовыми жилами (до 50-210мх1-6.8м) и жильными штоверками (125х35м) в андезито-базальтах С1.
;Бериллий;Редкие металлы;Металлы;Рудные;Проявления;;;0;;75.93;42.82;13576332;4742860;;75.93;42.82;75.93;42.82;Кеминский район;/icon/Be.png;511__Kyrtavulginskoe.txt;;;;Чуйская область;;42.82;Бесперспективное. <br>Выс. 1580м, освоенный район.  <br>Поиски с поверхности  м-б 1:10000  1959г (канавы, бороздовые пробы). <br><br>На 01.01.2000г нет сведений <br><br>BeO - 0.01%<br>La - 0.01% <br>Ir - 0.1% <br>Yb - 0.01% <br>Th - 0.04% <br><br>Минерализованная зона (300 х3-4м) в граносиенитах Р.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;90;Крупное;1;;76.12;42.87;13591740.36;4749410.93;4;76.12;42.87;76.12;42.87;Кеминский район;/icon/Be.png;512__Kalesai.txt;;;;Чуйская область;;42.87;(в т.ч. участки Аномалия А,  Альбититовое,  Аплитовый)<br><br>Детально разведанное в 1971г  на глубину 500м (штольни, скважины) месторождение. <br>Разработка возможна открытым способом. <br>Среднегорная зона (2400-2800м),  освоенный район.<br><br>На 1.01.1997  по госбалансу кат.<br>С1-10.17тыс.т <br>С2 - 1.53тыс.т . <br>С1+С2 - 11.7тыс.т . <br>Р1 - 1.7тыс.т  <br>С1+С2 +Р1- 13.4тыс.т . <br><br>BeO - 0.002-2.39%,  ср. - 0.127% <br>в т.ч. по рудным телам:  BeO - 0.121-0.128% <br><br>43 продуктивных жилообразных крутопадающих тела (7-250х1-30м) с фенакит-полисульфидным оруденением  в составе 4 минерализованных зон (100-1600мх2-200м) среди амфиболовых сланцев, прорванных дайками гранофиров Р.
;Бериллий;Редкие металлы;Металлы;Рудные;Проявления;;;0;;76.07;42.85;13587190;4746692;;76.07;42.85;76.07;42.85;Кеминский район;/icon/Be.png;513__Komarovskoe.txt;;;;Чуйская область;;42.85;Бесперспективное. <br>Среднегорная зона, освоенный район. <br>Поисковые работы  1968-69гг (канавы,  штуфные пробы). <br>Нет сведений <br><br>BeO - 0.062-0.233%  <br><br>Мелкий субширотный штокверк с прожилковой фенакит-флюорит-альбитовой минерализацией в гранитах Р2.
;Бериллий;Редкие металлы;Металлы;Рудные;Проявления;;;0;;77.88;42.87;13735629;4752027;;77.88;42.87;77.88;42.87;Иссык-Кульский район;/icon/Be.png;514__Uryukty-Zapadnoe #69.txt;;;;Иссык-Кульская область;;42.87;Перспективное. <br>Высокогорная зона (3500м), слабо освоенный район. <br>Геолсъемка м-ба 1:50000  -  1968-71гг (штуфные пробы). <br><br>Нет сведений <br><br>BeO - 0.24% <br>Мо - 0.6% <br>Bi - 0.1%  <br><br>Минерализованная зона ожелезнения и окварцевания (100х20м) в гранитоидах О3.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;;Мелкое;3;;70.93;42.42;13165249;4706023;;70.93;42.42;70.93;42.42;Кара-Бууринский район;/icon/Be.png;515__Bakhtiek.txt;;;;Таласская область;;42.42;Перспективное. <br>Высокогорная зона (2600-3200м). <br>Поисковые работы 1960-63гг(канавы, бороздовые пробы). <br><br>На 01.01.1963. <br>кат. С2 -  BeO - 410.2т <br><br>Кат Р1:  BeO - 486.3т<br>С2+Р1 - ВеО - 896.5т  <br><br>BeO - 0.028-0.12%,  ср. - 0.043%  <br><br>Десятки пегматитовых жил с берилл-редкоземельно-танталит-колумбидовым оруденением среди ороговикованных песчаников D2-3, прорванных массивом гранитов С3. 2 пегматитоносные зоны (1350 х125м), 9 продуктивных тел (70-1300мх0.9-30м).
;Бериллий;Редкие металлы;Металлы;Рудные;Проявления;;;0;;70.93;42.32;13164717;4694912;;70.93;42.32;70.93;42.32;Кара-Бууринский район;/icon/Be.png;516__Urusaiskoe.txt;;;;Таласская область;;42.32;Бесперспективное. <br>Выс. 3500м. <br>Поисково-оценочные работы 1956-57гг(канавы, шурфы, бороздовые пробы). <br>Нет сведений  <br> <br>BeO - 0.004-0.393% <br>WO3 - 0.01-2.17% <br>Мо - 0.007-0.142% <br><br>13 бериллоносных пегматитовых жил с вольфрамитом и молибденитом (11-80мх0.02-0.18м) среди гранитов Р2.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;91;Крупное;1;;71.73;42.47;13231323;4708731;;71.73;42.47;71.73;42.47;Бакай-Атинский район;/icon/Be.png;517__Uzun-Tashty.txt;85;;;Таласская область;;42.47;Месторождение с бедными рудами, частично оцененное на глубину. <br>Возможна отработка открытым способом. <br>Выс. 1400-2000м, хорошо освоенный район. <br>Поиски с поверхности и оценка на глубину  1986-91гг, 1963-65гг (канавы, штольни, буровые скважины, бороздовые и керновые пробы). <br><br>На 01.01.1997г <br>С1 - 6.6т.т/ 0.114% <br>С2 - 26.0тыс.т ./ 0.117% <br>Р1 - 27.6тыс.т ./ 0.019%<br>С1+С2+Р1 - 60.2тыс.т . <br><br>BeO - 0.094-0.6%,  ср. 0.138% <br>WO3 - 0.04% <br>LiО2 - 0.094%  <br><br>20 пласто- и линзообразных залежей экзоскарнов (50-400мх5-100м) в ороговикованных терригенно-карбонатных толщах Є-О2,  прорванных гранитами S. Реже встречаются кварц-полево-шпат-берилловые штокверки (0.125км2) в грейзенизированных гранитах S. Оруденение хризоберилл-берилловое.
;Бериллий;Редкие металлы;Металлы;Рудные;Проявления;;;0;;71.75;42.47;13232623;4706826;;71.77;42.47;71.77;42.47;Бакай-Атинский район;/icon/Be.png;518__Bakaly-Sai.txt;103;;;Таласская область;;42.45;Бесперспективное. <br>Выс. 1650м,  освоенный район. <br>Геолсъемка,  поиски с поверхности и оценка на глубину 1956-60гг. (канавы,  штольни,  бороздовые пробы).<br><br>Нет сведений<br><br>BeO - 0.002-4.17%<br>BeO - 0.002-4.17%<br>BeO - 0.002-4.17%<br>BeO - 0.002-4.17%<br><br>2 крутопадающие пластообразные зоны грейзенизации (85-95х1.5-4.3х40м) в гранитах S.
;Бериллий;Редкие металлы;Металлы;Рудные;Коренное месторождение;92;Крупное;1;;71.73;42.43;13231180;4705027;;71.73;42.43;71.73;42.43;Бакай-Атинский район;/icon/Be.png;519__Chetendy.txt;;;;Таласская область;;42.43;Месторождение с бедными труднообогатимыми рудами. <br>Выс. 2200-2450м, слабо освоенный район. <br>Предварительная разведка  1956-62гг (канавы, штольни, буровые скважины, бороздовые и керновые пробы). <br><br>На 01.01.1962г кат.<br>С1 -  ВеО - 2.5тыс.т . <br>С2 -  ВеО - 3.5тыс.т .<br>С1+С2 - ВеО - 6.0тыс.т <br><br>BeO - 0.026-0.071% ср. - 0.042%  <br><br>Штокверк (58тыс.м2) бериллоносных прожилков среди метаморфических сланцев Є-О2 в кровле массива гранитов S. В пегматитовых прожилках встречаются редкие кристаллы аквамарина и полупрозрачного ярко-зеленого берилла  длиной 2-4 см.
